task_type,task_id,task,policy,repeat,seed,example_id,example_task,cosine,example_length,example_chars,same_object,same_operation,same_destination
state_change_task,test_task141,Turn off all lightswitches,random,2,16971738938778122366,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task141,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task141,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task142,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task142,Turn off all lightswitches,random,0,7305321535879025385,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task142,Turn off all lightswitches,random,1,18052130685586420488,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task142,Turn off all lightswitches,random,2,9556850949709689224,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task142,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task142,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task143,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task143,Turn off all lightswitches,random,0,16997432515506390564,example_task4,Turn on all faucets,0.4170824885368347,4,157,0,0,
state_change_task,test_task143,Turn off all lightswitches,random,1,17970825734857523149,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task143,Turn off all lightswitches,random,2,10122849631372006413,example_task4,Turn on all faucets,0.4170824885368347,4,157,0,0,
state_change_task,test_task143,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task143,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task144,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task144,Turn off all lightswitches,random,0,1701891058544027487,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task144,Turn off all lightswitches,random,1,3657458345755587878,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task144,Turn off all lightswitches,random,2,3713723003056097301,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task144,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task144,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task145,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task145,Turn off all lightswitches,random,0,3216782584252663145,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task145,Turn off all lightswitches,random,1,16994698050432253147,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task145,Turn off all lightswitches,random,2,10211255214352261486,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task145,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task145,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task146,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task146,Turn off all lightswitches,random,0,2798659926011467047,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task146,Turn off all lightswitches,random,1,12661748311787000861,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task146,Turn off all lightswitches,random,2,5188184675591854882,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task146,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task146,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task147,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task147,Turn off all lightswitches,random,0,13787156630360723036,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task147,Turn off all lightswitches,random,1,5968959993611867281,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task147,Turn off all lightswitches,random,2,9625815502912529949,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task147,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task147,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task148,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task148,Turn off all lightswitches,random,0,10564073749640825075,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task148,Turn off all lightswitches,random,1,776986383426132329,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task148,Turn off all lightswitches,random,2,17014597096171092681,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task148,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task148,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task149,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task149,Turn off all lightswitches,random,0,1705590257055444881,example_task4,Turn on all faucets,0.4170824885368347,4,157,0,0,
state_change_task,test_task149,Turn off all lightswitches,random,1,12747624625050516599,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task149,Turn off all lightswitches,random,2,11355277241179541821,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task149,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task149,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task150,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task150,Turn off all lightswitches,random,0,4535427794694021694,example_task4,Turn on all faucets,0.4170824885368347,4,157,0,0,
state_change_task,test_task150,Turn off all lightswitches,random,1,2844350973355356892,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task150,Turn off all lightswitches,random,2,17577401260614423885,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task150,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task150,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task151,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task151,Turn off all lightswitches,random,0,3623521134429273109,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task151,Turn off all lightswitches,random,1,7869092922703477547,example_task4,Turn on all faucets,0.4170824885368347,4,157,0,0,
state_change_task,test_task151,Turn off all lightswitches,random,2,5395374775911659914,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task151,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task151,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task152,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task152,Turn off all lightswitches,random,0,10531893334383656191,example_task4,Turn on all faucets,0.4170824885368347,4,157,0,0,
state_change_task,test_task152,Turn off all lightswitches,random,1,14800843199549057322,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task152,Turn off all lightswitches,random,2,4067280755164146645,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task152,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task152,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task153,Turn off all tablelamps,semantic,0,,example_task76,Turn on all tablelamps,0.9095948934555054,6,242,1,0,
state_change_task,test_task153,Turn off all tablelamps,random,0,1504896779126816433,example_task4,Turn on all faucets,0.356049120426178,4,157,0,0,
state_change_task,test_task153,Turn off all tablelamps,random,1,10060950252108059195,example_task13,Turn off all faucets,0.45084327459335327,4,160,0,1,
state_change_task,test_task153,Turn off all tablelamps,random,2,10550547874513663748,example_task81,Turn off all candles,0.4964370131492615,6,225,0,1,
state_change_task,test_task153,Turn off all tablelamps,fixed,0,,example_task81,Turn off all candles,0.4964370131492615,6,225,0,1,
state_change_task,test_task153,Turn off all tablelamps,none,0,,,,,0,0,,,
state_change_task,test_task154,Turn off all tablelamps,semantic,0,,example_task76,Turn on all tablelamps,0.9095948934555054,6,242,1,0,
state_change_task,test_task154,Turn off all tablelamps,random,0,15332756368353538989,example_task21,Turn off all cellphones,0.45363759994506836,8,315,0,1,
state_change_task,test_task154,Turn off all tablelamps,random,1,9029425091467313515,example_task12,Turn on all computers,0.29659849405288696,4,169,0,0,
state_change_task,test_task154,Turn off all tablelamps,random,2,12004784971272635678,example_task13,Turn off all faucets,0.45084327459335327,4,160,0,1,
state_change_task,test_task154,Turn off all tablelamps,fixed,0,,example_task81,Turn off all candles,0.4964370131492615,6,225,0,1,
state_change_task,test_task154,Turn off all tablelamps,none,0,,,,,0,0,,,
state_change_task,test_task155,Turn off all tablelamps,semantic,0,,example_task76,Turn on all tablelamps,0.9095948934555054,6,242,1,0,
state_change_task,test_task155,Turn off all tablelamps,random,0,1321912142458350363,example_task4,Turn on all faucets,0.356049120426178,4,157,0,0,
state_change_task,test_task155,Turn off all tablelamps,random,1,4466206677686180989,example_task12,Turn on all computers,0.29659849405288696,4,169,0,0,
state_change_task,test_task155,Turn off all tablelamps,random,2,14317687158828226293,example_task4,Turn on all faucets,0.356049120426178,4,157,0,0,
state_change_task,test_task155,Turn off all tablelamps,fixed,0,,example_task81,Turn off all candles,0.4964370131492615,6,225,0,1,
state_change_task,test_task155,Turn off all tablelamps,none,0,,,,,0,0,,,
state_change_task,test_task156,Turn off all tablelamps,semantic,0,,example_task76,Turn on all tablelamps,0.9095948934555054,6,242,1,0,
state_change_task,test_task156,Turn off all tablelamps,random,0,5798763894599181396,example_task21,Turn off all cellphones,0.45363759994506836,8,315,0,1,
state_change_task,test_task156,Turn off all tablelamps,random,1,14835340209697204267,example_task12,Turn on all computers,0.29659849405288696,4,169,0,0,
state_change_task,test_task156,Turn off all tablelamps,random,2,13790785105384033834,example_task12,Turn on all computers,0.29659849405288696,4,169,0,0,
state_change_task,test_task156,Turn off all tablelamps,fixed,0,,example_task81,Turn off all candles,0.4964370131492615,6,225,0,1,
state_change_task,test_task156,Turn off all tablelamps,none,0,,,,,0,0,,,
state_change_task,test_task157,Turn off all tablelamps,semantic,0,,example_task76,Turn on all tablelamps,0.9095948934555054,6,242,1,0,
state_change_task,test_task157,Turn off all tablelamps,random,0,5465947430102464562,example_task21,Turn off all cellphones,0.45363759994506836,8,315,0,1,
state_change_task,test_task157,Turn off all tablelamps,random,1,10932144647621916032,example_task13,Turn off all faucets,0.45084327459335327,4,160,0,1,
state_change_task,test_task157,Turn off all tablelamps,random,2,16880414270977718893,example_task13,Turn off all faucets,0.45084327459335327,4,160,0,1,
state_change_task,test_task157,Turn off all tablelamps,fixed,0,,example_task81,Turn off all candles,0.4964370131492615,6,225,0,1,
state_change_task,test_task157,Turn off all tablelamps,none,0,,,,,0,0,,,
state_change_task,test_task158,Turn off all tablelamps,semantic,0,,example_task76,Turn on all tablelamps,0.9095948934555054,6,242,1,0,
