task_type,prompt,model,task_id,task_name,without_outcome,with_outcome,success_delta,without_length,with_length
state_change_task,multi-prompts,gpt-4o-mini,test_task54,Turn on all lightswitches,Erroneous Terminate,Success,1,3,5
state_change_task,multi-prompts,gpt-4o-mini,test_task55,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task56,Turn on all lightswitches,Erroneous Terminate,Success,1,4,5
state_change_task,multi-prompts,gpt-4o-mini,test_task57,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task58,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task59,Turn on all lightswitches,Success,Success,0,4,3
state_change_task,multi-prompts,gpt-4o-mini,test_task60,Turn on all lightswitches,Erroneous Terminate,Success,1,3,5
state_change_task,multi-prompts,gpt-4o-mini,test_task61,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task62,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o-mini,test_task63,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o-mini,test_task64,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o-mini,test_task65,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,7,16
state_change_task,multi-prompts,gpt-4o-mini,test_task66,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,7,12
state_change_task,multi-prompts,gpt-4o-mini,test_task67,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,9,12
state_change_task,multi-prompts,gpt-4o-mini,test_task68,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,multi-prompts,gpt-4o-mini,test_task69,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,12,8
state_change_task,multi-prompts,gpt-4o-mini,test_task70,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,multi-prompts,gpt-4o-mini,test_task71,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,multi-prompts,gpt-4o-mini,test_task72,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task73,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,9,12
state_change_task,multi-prompts,gpt-4o-mini,test_task74,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,3,8
state_change_task,multi-prompts,gpt-4o-mini,test_task75,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,multi-prompts,gpt-4o-mini,test_task76,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task77,Turn off all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task78,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o-mini,test_task79,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task80,Turn off all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o-mini,test_task81,Turn off all computers,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task82,Turn off all computers,Erroneous Terminate,Erroneous Terminate,0,1,1
state_change_task,multi-prompts,gpt-4o-mini,test_task83,Turn off all computers,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task84,Turn off all computers,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o-mini,test_task85,Turn off all tablelamps,Erroneous Terminate,Success,1,2,4
state_change_task,multi-prompts,gpt-4o-mini,test_task86,Turn off all tablelamps,Execution Failure,Execution Failure,0,1,2
state_change_task,multi-prompts,gpt-4o-mini,test_task87,Turn off all tablelamps,Reaching Maximum Attempts,Execution Failure,0,4,1
state_change_task,multi-prompts,gpt-4o-mini,test_task88,Turn off all tablelamps,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o-mini,test_task89,Turn on all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o-mini,test_task90,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task91,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task92,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task93,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task94,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task95,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task96,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o-mini,test_task97,Turn on all lightswitches,Success,Execution Failure,-1,2,3
state_change_task,multi-prompts,gpt-4o-mini,test_task98,Turn on all lightswitches,Success,Execution Failure,-1,6,3
state_change_task,multi-prompts,gpt-4o-mini,test_task99,Turn on all lightswitches,Success,Success,0,3,4
state_change_task,multi-prompts,gpt-4o-mini,test_task100,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o-mini,test_task101,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o-mini,test_task102,Turn on all lightswitches,Success,Success,0,8,7
state_change_task,multi-prompts,gpt-4o-mini,test_task103,Turn on all lightswitches,Success,Success,0,8,7
state_change_task,multi-prompts,gpt-4o-mini,test_task104,Turn on all lightswitches,Success,Execution Failure,-1,10,1
state_change_task,multi-prompts,gpt-4o-mini,test_task105,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task106,Turn on all lightswitches,Success,Success,0,5,4
state_change_task,multi-prompts,gpt-4o-mini,test_task107,Turn on all lightswitches,Success,Success,0,4,5
state_change_task,multi-prompts,gpt-4o-mini,test_task108,Turn on all lightswitches,Success,Success,0,8,7
state_change_task,multi-prompts,gpt-4o-mini,test_task109,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o-mini,test_task110,Turn on all lightswitches,Success,Success,0,6,7
state_change_task,multi-prompts,gpt-4o-mini,test_task111,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o-mini,test_task112,Turn on all lightswitches,Success,Reaching Maximum Attempts,-1,8,16
state_change_task,multi-prompts,gpt-4o-mini,test_task113,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task114,Turn on all lightswitches,Success,Execution Failure,-1,5,2
state_change_task,multi-prompts,gpt-4o-mini,test_task115,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o-mini,test_task116,Turn on all lightswitches,Success,Reaching Maximum Attempts,-1,7,16
state_change_task,multi-prompts,gpt-4o-mini,test_task117,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o-mini,test_task118,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o-mini,test_task119,Turn on all lightswitches,Success,Success,0,7,9
state_change_task,multi-prompts,gpt-4o-mini,test_task120,Turn on all lightswitches,Success,Success,0,9,10
state_change_task,multi-prompts,gpt-4o-mini,test_task121,Turn off all lightswitches,Reaching Maximum Attempts,Execution Failure,0,20,5
state_change_task,multi-prompts,gpt-4o-mini,test_task122,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,10,16
state_change_task,multi-prompts,gpt-4o-mini,test_task123,Turn off all lightswitches,Success,Success,0,15,7
state_change_task,multi-prompts,gpt-4o-mini,test_task124,Turn off all lightswitches,Success,Execution Failure,-1,11,5
state_change_task,multi-prompts,gpt-4o-mini,test_task125,Turn off all lightswitches,Success,Success,0,7,12
state_change_task,multi-prompts,gpt-4o-mini,test_task126,Turn off all lightswitches,Success,Success,0,8,9
state_change_task,multi-prompts,gpt-4o-mini,test_task127,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,11,12
state_change_task,multi-prompts,gpt-4o-mini,test_task128,Turn off all lightswitches,Success,Success,0,4,7
state_change_task,multi-prompts,gpt-4o-mini,test_task129,Turn off all lightswitches,Success,Success,0,10,9
state_change_task,multi-prompts,gpt-4o-mini,test_task130,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,12,7
state_change_task,multi-prompts,gpt-4o-mini,test_task131,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,11,12
state_change_task,multi-prompts,gpt-4o-mini,test_task132,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,7
state_change_task,multi-prompts,gpt-4o-mini,test_task133,Turn off all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o-mini,test_task134,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,7
state_change_task,multi-prompts,gpt-4o-mini,test_task135,Turn off all lightswitches,Success,Success,0,5,3
state_change_task,multi-prompts,gpt-4o-mini,test_task136,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,4,2
state_change_task,multi-prompts,gpt-4o-mini,test_task137,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,12,16
state_change_task,multi-prompts,gpt-4o-mini,test_task138,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,12,8
state_change_task,multi-prompts,gpt-4o-mini,test_task139,Turn off all lightswitches,Success,Success,0,10,11
state_change_task,multi-prompts,gpt-4o-mini,test_task140,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,5
state_change_task,multi-prompts,gpt-4o-mini,test_task141,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,12,12
state_change_task,multi-prompts,gpt-4o-mini,test_task142,Turn off all lightswitches,Success,Success,0,4,6
state_change_task,multi-prompts,gpt-4o-mini,test_task143,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,7
state_change_task,multi-prompts,gpt-4o-mini,test_task144,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task145,Turn off all lightswitches,Success,Success,0,11,8
state_change_task,multi-prompts,gpt-4o-mini,test_task146,Turn off all lightswitches,Success,Success,0,7,5
state_change_task,multi-prompts,gpt-4o-mini,test_task147,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,multi-prompts,gpt-4o-mini,test_task148,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,4,3
state_change_task,multi-prompts,gpt-4o-mini,test_task149,Turn off all lightswitches,Success,Success,0,6,7
state_change_task,multi-prompts,gpt-4o-mini,test_task150,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,4,3
state_change_task,multi-prompts,gpt-4o-mini,test_task151,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task152,Turn off all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o-mini,test_task153,Turn off all tablelamps,Success,Reaching Maximum Attempts,-1,6,12
state_change_task,multi-prompts,gpt-4o-mini,test_task154,Turn off all tablelamps,Execution Failure,Execution Failure,0,3,1
state_change_task,multi-prompts,gpt-4o-mini,test_task155,Turn off all tablelamps,Execution Failure,Success,1,5,6
state_change_task,multi-prompts,gpt-4o-mini,test_task156,Turn off all tablelamps,Reaching Maximum Attempts,Success,1,4,2
state_change_task,multi-prompts,gpt-4o-mini,test_task157,Turn off all tablelamps,Execution Failure,Reaching Maximum Attempts,0,3,8
state_change_task,multi-prompts,gpt-4o-mini,test_task158,Turn off all tablelamps,Erroneous Terminate,Erroneous Terminate,0,0,0
state_change_task,multi-prompts,gpt-4o-mini,test_task159,Turn off all tablelamps,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task160,Turn off all tablelamps,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o-mini,test_task161,Turn on all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o-mini,test_task162,Turn on all lightswitches,Erroneous Terminate,Success,1,0,2
state_change_task,multi-prompts,gpt-4o-mini,test_task163,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task164,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task165,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task166,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o-mini,test_task167,Turn on all lightswitches,Success,Success,0,5,4
state_change_task,multi-prompts,gpt-4o-mini,test_task168,Turn on all lightswitches,Success,Reaching Maximum Attempts,-1,8,12
state_change_task,multi-prompts,gpt-4o-mini,test_task169,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o-mini,test_task170,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o-mini,test_task171,Turn on all lightswitches,Success,Success,0,3,4
state_change_task,multi-prompts,gpt-4o-mini,test_task172,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o-mini,test_task173,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o-mini,test_task174,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o-mini,test_task175,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o-mini,test_task176,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o-mini,test_task177,Turn off all lightswitches,Success,Success,0,7,6
state_change_task,multi-prompts,gpt-4o-mini,test_task178,Turn off all lightswitches,Success,Success,0,8,5
state_change_task,multi-prompts,gpt-4o-mini,test_task179,Turn off all lightswitches,Success,Success,0,7,4
state_change_task,multi-prompts,gpt-4o-mini,test_task180,Turn off all lightswitches,Success,Success,0,4,5
state_change_task,multi-prompts,gpt-4o-mini,test_task181,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,12,7
state_change_task,multi-prompts,gpt-4o-mini,test_task182,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,7
state_change_task,multi-prompts,gpt-4o-mini,test_task183,Turn off all lightswitches,Success,Success,0,7,4
state_change_task,multi-prompts,gpt-4o-mini,test_task184,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,4,3
state_change_task,multi-prompts,gpt-4o-mini,test_task185,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,12,9
state_change_task,multi-prompts,gpt-4o-mini,test_task186,Turn off all lightswitches,Success,Success,0,7,3
state_change_task,multi-prompts,gpt-4o-mini,test_task187,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,5
state_change_task,multi-prompts,gpt-4o-mini,test_task188,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,1,4
state_change_task,multi-prompts,gpt-4o-mini,test_task189,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,7
state_change_task,multi-prompts,gpt-4o-mini,test_task190,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,4,4
