task_type,test_task_name,selected_example_name,selected_example_id,cosine,runner_up_name,runner_up_cosine,top2_margin,exact_tie_n,near_tie_1e6_n,example_length,example_scene,example_initial_room,example_initial_states,example_actions,same_object,same_operation,same_destination,historical_selection_verified,task_id,test_scene,test_initial_room,test_initial_states,test_reference_length,test_reference_actions
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task117,3,livingroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]",6,"[""[WALK] <lightswitch> (58)"", ""[SWITCHON] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHON] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHON] <lightswitch> (278)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task118,3,bedroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""OFF""]}]",8,"[""[WALK] <lightswitch> (58)"", ""[SWITCHON] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHON] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHON] <lightswitch> (278)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHON] <lightswitch> (402)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task119,3,bathroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""ON""]}]",8,"[""[WALK] <lightswitch> (58)"", ""[SWITCHON] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHON] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHON] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHON] <lightswitch> (344)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task120,3,bedroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",10,"[""[WALK] <lightswitch> (58)"", ""[SWITCHON] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHON] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHON] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHON] <lightswitch> (344)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHON] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task121,3,kitchen,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]",10,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task122,3,bathroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""OFF""]}]",8,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task123,3,kitchen,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""ON""]}]",8,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task124,3,bathroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",6,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task125,3,bathroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]",8,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task126,3,livingroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""OFF""]}]",6,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task127,3,bathroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""ON""]}]",6,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task128,3,bathroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task129,3,livingroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]",8,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task130,3,bathroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""OFF""]}]",6,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task131,3,bathroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""ON""]}]",6,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task132,3,bathroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task133,3,bathroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]",6,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task134,3,bedroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task135,3,bedroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task136,3,livingroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",2,"[""[WALK] <lightswitch> (58)"", ""[SWITCHOFF] <lightswitch> (58)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task137,3,bedroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]",8,"[""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task138,3,livingroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""OFF""]}]",6,"[""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task139,3,kitchen,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""ON""]}]",6,"[""[WALK] <lightswitch> (239)"", ""[SWITCHOFF] <lightswitch> (239)"", ""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]"
