task_type,split,template,object,operation,destination,scene,initial_room,initial_states_json,n,task_ids,reference_n,reference_mean,reference_median,reference_q1,reference_q3,reference_min,reference_max,reference_sd_sample,reference_iqr
placement_task,test,Put all {object} {relation} the {destination},bananas,in,microwave,3,livingroom,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task54""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,microwave,5,kitchen,"[{""id"": 162, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task82""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,microwave,5,livingroom,"[{""id"": 162, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task81""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,on,coffeetable,3,kitchen,[],1,"[""test_task45""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,on,desk,5,kitchen,[],1,"[""test_task76""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,on,kitchencounter,1,livingroom,[],1,"[""test_task2""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,on,oventray,3,kitchen,[],1,"[""test_task44""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},bellpeppers,in,fridge,1,bedroom,"[{""id"": 305, ""states"": [""CLOSED""]}]",1,"[""test_task17""]",1,25,25.0,25.0,25.0,25,25,,0.0
placement_task,test,Put all {object} {relation} the {destination},bellpeppers,in,fridge,1,bedroom,"[{""id"": 305, ""states"": [""OPEN""]}]",1,"[""test_task16""]",1,24,24.0,24.0,24.0,24,24,,0.0
placement_task,test,Put all {object} {relation} the {destination},bellpeppers,on,kitchencounter,1,bathroom,[],1,"[""test_task4""]",1,0,0.0,0.0,0.0,0,0,,0.0
placement_task,test,Put all {object} {relation} the {destination},bellpeppers,on,kitchentable,1,kitchen,[],1,"[""test_task3""]",1,24,24.0,24.0,24.0,24,24,,0.0
placement_task,test,Put all {object} {relation} the {destination},chips,in,microwave,2,bedroom,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task41""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},chips,in,microwave,2,kitchen,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task42""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},chips,in,microwave,7,bedroom,"[{""id"": 166, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task95""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},chips,in,microwave,7,kitchen,"[{""id"": 166, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task94""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},chips,on,kitchentable,1,kitchen,[],1,"[""test_task5""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},chips,on,kitchentable,2,livingroom,[],1,"[""test_task28""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},chips,on,kitchentable,7,bedroom,[],1,"[""test_task89""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},crackers,in,fridge,4,bedroom,"[{""id"": 103, ""states"": [""CLOSED""]}]",1,"[""test_task70""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},crackers,in,fridge,4,bedroom,"[{""id"": 103, ""states"": [""OPEN""]}]",1,"[""test_task69""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},crackers,in,microwave,4,kitchen,"[{""id"": 109, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task72""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},crackers,in,microwave,4,kitchen,"[{""id"": 109, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task71""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},crackers,on,kitchentable,4,bedroom,[],1,"[""test_task58""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},creamybuns,in,fridge,2,bathroom,"[{""id"": 225, ""states"": [""OPEN""]}]",1,"[""test_task37""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},creamybuns,in,fridge,2,kitchen,"[{""id"": 225, ""states"": [""CLOSED""]}]",1,"[""test_task38""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},creamybuns,in,microwave,2,bathroom,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task40""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},creamybuns,in,microwave,2,kitchen,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task39""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},creamybuns,in,microwave,7,kitchen,"[{""id"": 166, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task92""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},creamybuns,in,microwave,7,livingroom,"[{""id"": 166, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task93""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},creamybuns,on,kitchentable,2,livingroom,[],1,"[""test_task27""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},creamybuns,on,kitchentable,7,bathroom,[],1,"[""test_task88""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,1,bedroom,"[{""id"": 313, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task11""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,1,kitchen,"[{""id"": 313, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task10""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,3,bathroom,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task56""]",1,17,17.0,17.0,17.0,17,17,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,3,bedroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task55""]",1,16,16.0,16.0,16.0,16,16,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,4,livingroom,"[{""id"": 109, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task74""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,4,livingroom,"[{""id"": 109, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task73""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,5,livingroom,"[{""id"": 162, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task78""]",1,13,13.0,13.0,13.0,13,13,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,5,livingroom,"[{""id"": 162, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task77""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,7,bedroom,"[{""id"": 166, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task103""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,in,microwave,7,bedroom,"[{""id"": 166, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task102""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,on,coffeetable,3,bathroom,[],1,"[""test_task46""]",1,4,4.0,4.0,4.0,4,4,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,on,coffeetable,4,bedroom,[],1,"[""test_task59""]",1,4,4.0,4.0,4.0,4,4,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,on,desk,5,bedroom,[],1,"[""test_task75""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},cupcakes,on,kitchencounter,1,bathroom,[],1,"[""test_task1""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},juices,in,fridge,3,bathroom,"[{""id"": 162, ""states"": [""OPEN""]}]",1,"[""test_task47""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},juices,in,fridge,3,kitchen,"[{""id"": 162, ""states"": [""CLOSED""]}]",1,"[""test_task48""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},milks,in,microwave,3,bathroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task49""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},milks,in,microwave,3,bedroom,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task50""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},milks,in,microwave,6,livingroom,"[{""id"": 239, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task87""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},milks,in,microwave,6,livingroom,"[{""id"": 239, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task86""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},milks,on,coffeetable,3,bathroom,[],1,"[""test_task43""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},milks,on,cuttingboard,6,bathroom,[],1,"[""test_task84""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},milks,on,desk,6,bedroom,[],1,"[""test_task85""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},milks,on,kitchencounter,6,kitchen,[],1,"[""test_task83""]",1,0,0.0,0.0,0.0,0,0,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,fridge,1,kitchen,"[{""id"": 305, ""states"": [""OPEN""]}]",1,"[""test_task18""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,fridge,1,livingroom,"[{""id"": 305, ""states"": [""CLOSED""]}]",1,"[""test_task19""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,fridge,2,bathroom,"[{""id"": 225, ""states"": [""OPEN""]}]",1,"[""test_task29""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,fridge,2,kitchen,"[{""id"": 225, ""states"": [""CLOSED""]}]",1,"[""test_task30""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,fridge,4,livingroom,"[{""id"": 103, ""states"": [""CLOSED""]}]",1,"[""test_task61""]",1,13,13.0,13.0,13.0,13,13,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,fridge,4,livingroom,"[{""id"": 103, ""states"": [""OPEN""]}]",1,"[""test_task60""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,microwave,1,bedroom,"[{""id"": 313, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task20""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,microwave,1,kitchen,"[{""id"": 313, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task21""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,microwave,2,bathroom,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task31""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,microwave,2,kitchen,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task32""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,microwave,4,bedroom,"[{""id"": 109, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task62""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,microwave,4,livingroom,"[{""id"": 109, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task63""]",1,13,13.0,13.0,13.0,13,13,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,microwave,7,kitchen,"[{""id"": 166, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task99""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,in,microwave,7,livingroom,"[{""id"": 166, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task98""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,on,kitchencounter,1,kitchen,[],1,"[""test_task8""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,on,kitchentable,1,bedroom,[],1,"[""test_task7""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,on,kitchentable,2,bathroom,[],1,"[""test_task26""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,on,kitchentable,4,livingroom,[],1,"[""test_task57""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},peaches,on,kitchentable,7,bathroom,[],1,"[""test_task91""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,fridge,1,bathroom,"[{""id"": 305, ""states"": [""CLOSED""]}]",1,"[""test_task23""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,fridge,1,livingroom,"[{""id"": 305, ""states"": [""OPEN""]}]",1,"[""test_task22""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,fridge,2,bathroom,"[{""id"": 225, ""states"": [""CLOSED""]}]",1,"[""test_task34""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,fridge,2,livingroom,"[{""id"": 225, ""states"": [""OPEN""]}]",1,"[""test_task33""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,fridge,4,bedroom,"[{""id"": 103, ""states"": [""CLOSED""]}]",1,"[""test_task65""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,fridge,4,kitchen,"[{""id"": 103, ""states"": [""OPEN""]}]",1,"[""test_task64""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,fryingpan,4,bathroom,[],1,"[""test_task68""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,microwave,1,bathroom,"[{""id"": 313, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task25""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,microwave,1,bathroom,"[{""id"": 313, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task24""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,microwave,2,bathroom,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task35""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,microwave,2,livingroom,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task36""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,microwave,4,bathroom,"[{""id"": 109, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task67""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,microwave,4,bathroom,"[{""id"": 109, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task66""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,microwave,7,bathroom,"[{""id"": 166, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task100""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,in,microwave,7,kitchen,"[{""id"": 166, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task101""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},plums,on,kitchencounter,1,kitchen,[],1,"[""test_task9""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,in,fridge,1,bedroom,"[{""id"": 305, ""states"": [""OPEN""]}]",1,"[""example_task11""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,in,fridge,1,kitchen,"[{""id"": 305, ""states"": [""CLOSED""]}]",1,"[""example_task12""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,in,fridge,2,bedroom,"[{""id"": 225, ""states"": [""OPEN""]}]",1,"[""example_task17""]",1,52,52.0,52.0,52.0,52,52,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,in,fridge,2,kitchen,"[{""id"": 225, ""states"": [""CLOSED""]}]",1,"[""example_task18""]",1,53,53.0,53.0,53.0,53,53,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,in,microwave,1,bedroom,"[{""id"": 313, ""states"": [""OPEN"", ""OFF""]}]",1,"[""example_task13""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,in,microwave,1,livingroom,"[{""id"": 313, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""example_task14""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,in,microwave,2,bedroom,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""example_task20""]",1,53,53.0,53.0,53.0,53,53,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,in,microwave,2,kitchen,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]",1,"[""example_task19""]",1,52,52.0,52.0,52.0,52,52,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,on,kitchentable,1,bathroom,[],1,"[""example_task3""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,on,kitchentable,2,kitchen,[],1,"[""example_task15""]",1,20,20.0,20.0,20.0,20,20,,0.0
placement_task,example,Put all {object} {relation} the {destination},apples,on,kitchentable,7,livingroom,[],1,"[""example_task49""]",1,20,20.0,20.0,20.0,20,20,,0.0
placement_task,example,Put all {object} {relation} the {destination},bananas,on,kitchentable,1,bedroom,[],1,"[""example_task2""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,example,Put all {object} {relation} the {destination},bananas,on,kitchentable,5,bathroom,[],1,"[""example_task43""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},bellpeppers,in,microwave,1,bedroom,"[{""id"": 313, ""states"": [""OPEN"", ""OFF""]}]",1,"[""example_task7""]",1,24,24.0,24.0,24.0,24,24,,0.0
placement_task,example,Put all {object} {relation} the {destination},bellpeppers,in,microwave,1,kitchen,"[{""id"": 313, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""example_task8""]",1,25,25.0,25.0,25.0,25,25,,0.0
placement_task,example,Put all {object} {relation} the {destination},chips,in,fridge,1,kitchen,"[{""id"": 305, ""states"": [""CLOSED""]}]",1,"[""example_task10""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},chips,in,fridge,1,livingroom,"[{""id"": 305, ""states"": [""OPEN""]}]",1,"[""example_task9""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},chips,in,fridge,2,bathroom,"[{""id"": 225, ""states"": [""CLOSED""]}]",1,"[""example_task22""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},chips,in,fridge,2,kitchen,"[{""id"": 225, ""states"": [""OPEN""]}]",1,"[""example_task21""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},chips,in,fridge,4,bedroom,"[{""id"": 103, ""states"": [""CLOSED""]}]",1,"[""example_task39""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},chips,in,fridge,4,livingroom,"[{""id"": 103, ""states"": [""OPEN""]}]",1,"[""example_task38""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},chips,on,coffeetable,4,bedroom,[],1,"[""example_task35""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},crackers,on,coffeetable,4,bedroom,[],1,"[""example_task36""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,in,fridge,1,bathroom,"[{""id"": 305, ""states"": [""CLOSED""]}]",1,"[""example_task6""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,in,fridge,1,livingroom,"[{""id"": 305, ""states"": [""OPEN""]}]",1,"[""example_task5""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,in,fridge,3,kitchen,"[{""id"": 162, ""states"": [""OPEN""]}]",1,"[""example_task28""]",1,16,16.0,16.0,16.0,16,16,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,in,fridge,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]",1,"[""example_task29""]",1,17,17.0,17.0,17.0,17,17,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,in,fridge,4,kitchen,"[{""id"": 103, ""states"": [""CLOSED""]}]",1,"[""example_task41""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,in,fridge,4,livingroom,"[{""id"": 103, ""states"": [""OPEN""]}]",1,"[""example_task40""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,in,fridge,5,bedroom,"[{""id"": 157, ""states"": [""CLOSED""]}]",1,"[""example_task45""]",1,13,13.0,13.0,13.0,13,13,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,in,fridge,5,livingroom,"[{""id"": 157, ""states"": [""OPEN""]}]",1,"[""example_task44""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,on,kitchentable,1,bedroom,[],1,"[""example_task1""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,on,kitchentable,4,kitchen,[],1,"[""example_task37""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,on,kitchentable,5,livingroom,[],1,"[""example_task42""]",1,4,4.0,4.0,4.0,4,4,,0.0
placement_task,example,Put all {object} {relation} the {destination},cupcakes,on,kitchentable,7,kitchen,[],1,"[""example_task51""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},juices,in,microwave,3,bedroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]",1,"[""example_task24""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},juices,in,microwave,3,kitchen,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""example_task25""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},juices,on,coffeetable,3,livingroom,[],1,"[""example_task23""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},milks,in,fridge,3,bedroom,"[{""id"": 162, ""states"": [""OPEN""]}]",1,"[""example_task26""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},milks,in,fridge,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]",1,"[""example_task27""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},milks,in,fridge,6,kitchen,"[{""id"": 235, ""states"": [""CLOSED""]}]",1,"[""example_task48""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,example,Put all {object} {relation} the {destination},milks,in,fridge,6,kitchen,"[{""id"": 235, ""states"": [""OPEN""]}]",1,"[""example_task47""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},milks,on,kitchentable,6,bathroom,[],1,"[""example_task46""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},peaches,on,coffeetable,4,bathroom,[],1,"[""example_task31""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,example,Put all {object} {relation} the {destination},peaches,on,oventray,4,kitchen,[],1,"[""example_task30""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,example,Put all {object} {relation} the {destination},plums,on,coffeetable,4,kitchen,[],1,"[""example_task34""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},plums,on,kitchentable,1,livingroom,[],1,"[""example_task4""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},plums,on,kitchentable,2,livingroom,[],1,"[""example_task16""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},plums,on,kitchentable,4,bathroom,[],1,"[""example_task32""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},plums,on,kitchentable,7,kitchen,[],1,"[""example_task50""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,example,Put all {object} {relation} the {destination},plums,on,oventray,4,bathroom,[],1,"[""example_task33""]",1,8,8.0,8.0,8.0,8,8,,0.0
