task_type,split,task_id,task_name,template,operation,object,destination,scene,initial_room,initial_states,goal_states,goal_count,required_state_changes,reference_length,reference_actions,initially_complete_proxy
state_change_task,test,test_task145,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,3,livingroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]","[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",5,3,6,"[""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]",False
state_change_task,test,test_task146,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,3,bathroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""OFF""]}]","[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",5,2,4,"[""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)""]",False
state_change_task,test,test_task147,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,3,kitchen,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""ON""]}]","[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",5,2,4,"[""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]",False
state_change_task,test,test_task148,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,3,bedroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]","[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",5,1,2,"[""[WALK] <lightswitch> (278)"", ""[SWITCHOFF] <lightswitch> (278)""]",False
state_change_task,test,test_task149,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,3,bedroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]","[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",5,2,4,"[""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)"", ""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]",False
state_change_task,test,test_task150,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,3,kitchen,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""OFF""]}]","[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",5,1,2,"[""[WALK] <lightswitch> (344)"", ""[SWITCHOFF] <lightswitch> (344)""]",False
state_change_task,test,test_task151,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,3,livingroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""ON""]}]","[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",5,1,2,"[""[WALK] <lightswitch> (402)"", ""[SWITCHOFF] <lightswitch> (402)""]",False
state_change_task,test,test_task152,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,3,livingroom,"[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]","[{""id"": 58, ""states"": [""OFF""]}, {""id"": 239, ""states"": [""OFF""]}, {""id"": 278, ""states"": [""OFF""]}, {""id"": 344, ""states"": [""OFF""]}, {""id"": 402, ""states"": [""OFF""]}]",5,0,0,[],True
state_change_task,test,test_task153,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,3,bathroom,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""ON""]}]","[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",3,3,6,"[""[WALK] <tablelamp> (256)"", ""[SWITCHOFF] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHOFF] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHOFF] <tablelamp> (377)""]",False
state_change_task,test,test_task154,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,3,livingroom,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""OFF""]}]","[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",3,2,4,"[""[WALK] <tablelamp> (256)"", ""[SWITCHOFF] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHOFF] <tablelamp> (376)""]",False
state_change_task,test,test_task155,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,3,kitchen,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""ON""]}]","[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",3,2,4,"[""[WALK] <tablelamp> (256)"", ""[SWITCHOFF] <tablelamp> (256)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHOFF] <tablelamp> (377)""]",False
state_change_task,test,test_task156,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,3,bedroom,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",3,1,2,"[""[WALK] <tablelamp> (256)"", ""[SWITCHOFF] <tablelamp> (256)""]",False
state_change_task,test,test_task157,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,3,bathroom,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""ON""]}]","[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",3,2,4,"[""[WALK] <tablelamp> (376)"", ""[SWITCHOFF] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHOFF] <tablelamp> (377)""]",False
state_change_task,test,test_task158,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,3,bedroom,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""OFF""]}]","[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",3,1,2,"[""[WALK] <tablelamp> (376)"", ""[SWITCHOFF] <tablelamp> (376)""]",False
state_change_task,test,test_task159,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,3,livingroom,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""ON""]}]","[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",3,1,2,"[""[WALK] <tablelamp> (377)"", ""[SWITCHOFF] <tablelamp> (377)""]",False
state_change_task,test,test_task160,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",3,0,0,[],True
state_change_task,test,test_task161,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,bedroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,0,0,[],True
state_change_task,test,test_task162,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,bathroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,1,2,"[""[WALK] <lightswitch> (300)"", ""[SWITCHON] <lightswitch> (300)""]",False
state_change_task,test,test_task163,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,livingroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,1,2,"[""[WALK] <lightswitch> (218)"", ""[SWITCHON] <lightswitch> (218)""]",False
state_change_task,test,test_task164,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,bedroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (218)"", ""[SWITCHON] <lightswitch> (218)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHON] <lightswitch> (300)""]",False
state_change_task,test,test_task165,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,kitchen,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,1,2,"[""[WALK] <lightswitch> (209)"", ""[SWITCHON] <lightswitch> (209)""]",False
state_change_task,test,test_task166,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,kitchen,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (209)"", ""[SWITCHON] <lightswitch> (209)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHON] <lightswitch> (300)""]",False
state_change_task,test,test_task167,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,bathroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (209)"", ""[SWITCHON] <lightswitch> (209)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHON] <lightswitch> (218)""]",False
state_change_task,test,test_task168,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,bedroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,3,6,"[""[WALK] <lightswitch> (209)"", ""[SWITCHON] <lightswitch> (209)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHON] <lightswitch> (218)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHON] <lightswitch> (300)""]",False
state_change_task,test,test_task169,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,livingroom,"[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,1,2,"[""[WALK] <lightswitch> (169)"", ""[SWITCHON] <lightswitch> (169)""]",False
state_change_task,test,test_task170,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,bathroom,"[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (169)"", ""[SWITCHON] <lightswitch> (169)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHON] <lightswitch> (300)""]",False
state_change_task,test,test_task171,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,bedroom,"[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (169)"", ""[SWITCHON] <lightswitch> (169)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHON] <lightswitch> (218)""]",False
state_change_task,test,test_task172,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,bathroom,"[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,3,6,"[""[WALK] <lightswitch> (169)"", ""[SWITCHON] <lightswitch> (169)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHON] <lightswitch> (218)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHON] <lightswitch> (300)""]",False
state_change_task,test,test_task173,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,kitchen,"[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (169)"", ""[SWITCHON] <lightswitch> (169)"", ""[WALK] <lightswitch> (209)"", ""[SWITCHON] <lightswitch> (209)""]",False
state_change_task,test,test_task174,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,livingroom,"[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,3,6,"[""[WALK] <lightswitch> (169)"", ""[SWITCHON] <lightswitch> (169)"", ""[WALK] <lightswitch> (209)"", ""[SWITCHON] <lightswitch> (209)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHON] <lightswitch> (300)""]",False
state_change_task,test,test_task175,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,bathroom,"[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,3,6,"[""[WALK] <lightswitch> (169)"", ""[SWITCHON] <lightswitch> (169)"", ""[WALK] <lightswitch> (209)"", ""[SWITCHON] <lightswitch> (209)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHON] <lightswitch> (218)""]",False
state_change_task,test,test_task176,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,4,kitchen,"[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",4,4,8,"[""[WALK] <lightswitch> (169)"", ""[SWITCHON] <lightswitch> (169)"", ""[WALK] <lightswitch> (209)"", ""[SWITCHON] <lightswitch> (209)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHON] <lightswitch> (218)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHON] <lightswitch> (300)""]",False
state_change_task,test,test_task177,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,4,livingroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]",4,4,8,"[""[WALK] <lightswitch> (169)"", ""[SWITCHOFF] <lightswitch> (169)"", ""[WALK] <lightswitch> (209)"", ""[SWITCHOFF] <lightswitch> (209)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHOFF] <lightswitch> (218)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHOFF] <lightswitch> (300)""]",False
state_change_task,test,test_task178,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,4,kitchen,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (169)"", ""[SWITCHOFF] <lightswitch> (169)"", ""[WALK] <lightswitch> (209)"", ""[SWITCHOFF] <lightswitch> (209)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHOFF] <lightswitch> (218)""]",False
state_change_task,test,test_task179,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,4,livingroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (169)"", ""[SWITCHOFF] <lightswitch> (169)"", ""[WALK] <lightswitch> (209)"", ""[SWITCHOFF] <lightswitch> (209)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHOFF] <lightswitch> (300)""]",False
state_change_task,test,test_task180,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,4,kitchen,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""ON""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (169)"", ""[SWITCHOFF] <lightswitch> (169)"", ""[WALK] <lightswitch> (209)"", ""[SWITCHOFF] <lightswitch> (209)""]",False
state_change_task,test,test_task181,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,4,bathroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]","[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (169)"", ""[SWITCHOFF] <lightswitch> (169)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHOFF] <lightswitch> (218)"", ""[WALK] <lightswitch> (300)"", ""[SWITCHOFF] <lightswitch> (300)""]",False
state_change_task,test,test_task182,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,4,livingroom,"[{""id"": 169, ""states"": [""ON""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""ON""]}, {""id"": 300, ""states"": [""OFF""]}]","[{""id"": 169, ""states"": [""OFF""]}, {""id"": 209, ""states"": [""OFF""]}, {""id"": 218, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (169)"", ""[SWITCHOFF] <lightswitch> (169)"", ""[WALK] <lightswitch> (218)"", ""[SWITCHOFF] <lightswitch> (218)""]",False
